id,author,work_title,work_id,section_type,section_number,subsection_number,verse_number,title,text,footnotes,word_count,language,parent_section,hierarchy_level,is_introduction,is_footnote,original_url,page_number
1,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,introduction,,,,WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Diony,"WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of DionysusDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of DionysusBibliographische AngabeThe Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)SchlüsselCPG 1568Datum3. Jh.Andere WerkeTextText anzeigenScans des TextesInhaltsangabe",[],138,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
2,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,introduction,,,,WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Diony,"WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of DionysusDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of DionysusBibliographische AngabeThe Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)SchlüsselCPG 1568Datum3. Jh.Andere WerkeTextText anzeigenScans des TextesInhaltsangabe",[],138,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
3,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Diony,WerkeDionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Dionysus,[],11,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
4,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Dionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Dionysus,Dionysius von AlexandriaEx epistula quarta festali (fragmentum)Elucidations - Epistles of Dionysus,[],11,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
5,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Dionysius von Alexandria,Dionysius von Alexandria,[],3,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
6,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Ex epistula quarta festali (fragmentum),Ex epistula quarta festali (fragmentum),[],5,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
7,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Elucidations - Epistles of Dionysus,Elucidations - Epistles of Dionysus,[],5,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
8,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,heading,,,,Bibliographische Angabe,Bibliographische Angabe,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
9,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,introduction,,,,"The Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Diony","The Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)",[],111,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
10,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,heading,,,,Andere Werke,Andere Werke,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
11,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigen,Text anzeigen,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
12,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Scans des Textes,Scans des Textes,[],3,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
13,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,heading,,,,Inhaltsangabe,Inhaltsangabe,[],1,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
14,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Fe,"Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Festival EpistleKommentare zu diesem WerkElucidations - Epistles of DionysusIntroductory Note to Dionysius, Bishop of AlexandriaInhaltsangabe",[],24,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
15,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Fe,"Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Festival EpistleKommentare zu diesem WerkElucidations - Epistles of DionysusIntroductory Note to Dionysius, Bishop of AlexandriaInhaltsangabe",[],24,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
16,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Fe,"Text anzeigenBibliographische AngabeScans dieser VersionÜbersetzungen dieses WerksFrom His Fourth Festival EpistleKommentare zu diesem WerkElucidations - Epistles of DionysusIntroductory Note to Dionysius, Bishop of AlexandriaInhaltsangabe",[],24,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
17,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigenBibliographische AngabeScans dieser Version,Text anzeigenBibliographische AngabeScans dieser Version,[],5,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
18,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Text anzeigen,Text anzeigen,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
19,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Bibliographische Angabe,Bibliographische Angabe,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
20,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Scans dieser Version,Scans dieser Version,[],3,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
21,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Übersetzungen dieses Werks,Übersetzungen dieses Werks,[],3,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
22,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Kommentare zu diesem Werk,Kommentare zu diesem Werk,[],4,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
23,Dionysius von Alexandria,From His Fourth Festival Epistle,cpg-1568,paragraph,,,,Inhaltsangabe,Inhaltsangabe,[],1,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1568/versions/elucidations-epistles-of-dionysus/divisions,1
