id,author,work_title,work_id,section_type,section_number,subsection_number,verse_number,title,text,footnotes,word_count,language,parent_section,hierarchy_level,is_introduction,is_footnote,original_url,page_number
1,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,introduction,,,,WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusDiony,"WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusBibliographische AngabeThe Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)SchlüsselCPG 1563Datum3. Jh.Andere WerkeTextText anzeigenScans des TextesInhaltsangabe",[],138,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
2,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,introduction,,,,WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusDiony,"WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of DionysusBibliographische AngabeThe Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)SchlüsselCPG 1563Datum3. Jh.Andere WerkeTextText anzeigenScans des TextesInhaltsangabe",[],138,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
3,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,paragraph,,,,WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of Dionysus,WerkeDionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of Dionysus,[],11,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
4,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,paragraph,,,,Dionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of Dionysus,Dionysius von AlexandriaEpistula ad Dometium et DidymumElucidations - Epistles of Dionysus,[],11,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
5,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,paragraph,,,,Dionysius von Alexandria,Dionysius von Alexandria,[],3,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
6,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,paragraph,,,,Epistula ad Dometium et Didymum,Epistula ad Dometium et Didymum,[],5,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
7,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,paragraph,,,,Elucidations - Epistles of Dionysus,Elucidations - Epistles of Dionysus,[],5,deutsch,,1,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
8,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,heading,,,,Bibliographische Angabe,Bibliographische Angabe,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
9,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,introduction,,,,"The Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Diony","The Writings of the Fathers Down to AD 325 ANTE-NICENE FATHERS VOLUME 6. Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. Edited by Alexander Roberts, D.D. James Donaldson, LL.D. Revised and chronologically arranged, with brief prefaces and occasional notes, by A. Cleveland Coxe, D.D. T T CLARK EDINBURGH WM. B. EERDMANS PUBLISHING COMPANY GRAND RAPIDS, MICHIGAN Fathers of the Third Century: Gregory Thaumaturgus, Dionysius the Great, Julius Africanus, Anatolius and Minor Writers, Methodius, Arnobius. AMERICAN EDITION. Chronologically arranged, with brief notes and prefaces, by A. Cleveland Coxe, D.D. originally published in the United States by the Christian Literature Publishing Company, 1886 (Second printing 1995) (Commentary, Englisch)",[],111,deutsch,,1,True,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
10,Dionysius von Alexandria,To Domitius and Didymus,cpg-1563,heading,,,,Andere Werke,Andere Werke,[],2,deutsch,,3,False,False,https://bkv.unifr.ch/works/cpg-1563/versions/elucidations-epistles-of-dionysus/divisions,1
